date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:18:38	345/345	------	200	untouched ('OK')	text/plain	date:Tue,%2003%20Jan%202023%2022:17:26%20GMT	https://ambersway.com/robots.txt		(from )
17:18:39	618856/618856	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:18:38%20GMT	https://ambersway.com/	/home/mjs/sites/ambersway/ambersway.com/index.html	(from )
17:18:39	5842/5842	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:18:39%20GMT	https://gmpg.org/xfn/11	/home/mjs/sites/ambersway/gmpg.org/xfn/11.html	(from https://ambersway.com/)
17:18:40	38/38	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:18:40%20GMT	https://ambersway.com/remote-login.php?wpcom_remote_login=validate	/home/mjs/sites/ambersway/ambersway.com/remote-login4f98.html	(from https://ambersway.com/)
17:18:41	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2003%20Jan%202023%2022:18:41%20GMT	https://r-login.wordpress.com/remote-login.php	/home/mjs/sites/ambersway/r-login.wordpress.com/remote-login.2.delayed	(from https://ambersway.com/)
17:18:42	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Jan%202023%2022:18:42%20GMT	http://s0.wp.com/	/home/mjs/sites/ambersway/s0.wp.com/index.html	(from https://ambersway.com/)
17:18:42	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Jan%202023%2022:18:42%20GMT	http://amberswayblog.wordpress.com/	/home/mjs/sites/ambersway/amberswayblog.wordpress.com/index.html	(from https://ambersway.com/)
17:18:42	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Jan%202023%2022:18:42%20GMT	http://fonts-api.wp.com/	/home/mjs/sites/ambersway/fonts-api.wp.com/index.html	(from https://ambersway.com/)
17:18:43	618/618	---MCZ	200	added ('OK')	text/css	date:Tue,%2003%20Jan%202023%2022:18:42%20GMT	https://fonts-api.wp.com/css?family=Roboto+Slab%3A300%2C400%2C700&subset=latin%2Clatin-ext	/home/mjs/sites/ambersway/fonts-api.wp.com/css2901.css	(from https://ambersway.com/)
17:18:43	1561/1561	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Jan%202023%2022:18:43%20GMT	https://fonts.gstatic.com/	/home/mjs/sites/ambersway/fonts.gstatic.com/index.html	(from https://ambersway.com/)
17:18:44	5605/5605	---MCZ	200	added ('OK')	text/css	etag:W/%225bfee31f-1f6c%22	https://s0.wp.com/wp-content/mu-plugins/global-print/global-print.css?m=1465851035h&cssminify=yes	/home/mjs/sites/ambersway/s0.wp.com/wp-content/mu-plugins/global-print/global-printa1cf.css	(from https://ambersway.com/)
17:18:44	260810/260810	---MCZ	200	added ('OK')	text/css	etag:W/%2263adee0d-3faca%22	https://s0.wp.com/_static/??-eJyNktFSAyEMRX9IiNvtaH1w/BZgM5gaWIZAO/x9abWdtVrrCzM34YSbBNgn5eZYMBYIVSWunqLAPrk5KAnE2K6UdiIPsMDOjK9dWsy+ZzLCbljrjV6DrcQTWJ7dh2Ky2eQGUhrjpRBFx3VCga1AwIkMMoaToYVIbBpmxeiNazpQvI/33FJ/g26bPzntxbAkc7Rs2lyL8pmmK9v/LpFNoejlDu7mL2ylh40elFBIjCrjTo8wkZTLDXVjfD0Ajo0IOVXee8/ya8uLNR8X1eMhmZ/T+gP7/A/Wpowiqp+Bajg/2bm38Do8Pa/G9fg4vmwPiKXklQ==?cssminify=yes	/home/mjs/sites/ambersway/s0.wp.com/_static/indexb207.html	(from https://ambersway.com/)
17:18:44	319163/319163	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%223521bb8785e2d73bacfc17d81f069bbf%22	https://ambersway.com/comments/feed/	/home/mjs/sites/ambersway/ambersway.com/comments/feed/index.html	(from https://ambersway.com/)
17:18:45	323/323	---MCZ	200	added ('OK')	text/css	etag:W/%225bfee315-1d7%22	https://s0.wp.com/wp-content/themes/h4/global.css?m=1420737423h&cssminify=yes	/home/mjs/sites/ambersway/s0.wp.com/wp-content/themes/h4/global21a2.css	(from https://ambersway.com/)
17:18:45	23608/23608	---MCZ	200	added ('OK')	text/css	etag:W/%22634fd0ee-5c38%22	https://s0.wp.com/_static/??/wp-content/themes/pub/penscratch-2/css/reset.css,/wp-content/themes/pub/penscratch-2/style.css?m=1666174179j&cssminify=yes	/home/mjs/sites/ambersway/s0.wp.com/_static/indexba8e.html	(from https://ambersway.com/)
17:18:45	9502/9502	---MCZ	200	added ('OK')	text/css	etag:W/%2262f2014a-251e%22	https://s0.wp.com/_static/??-eJyNjkEKwjAQRS/kOLWU7MSzpMOYRpNJyEwpvb3RjYgg7t5bvM/HrQIVMRZDWzizYl1nrCxKzRstMCKp4pwK3fXY8YB/JFEI1fbEsFUq+avLK9S0hiiKgQv0cW+xyIfANfnYfqWN+63QMbw+vvUZXfL55NwwjM5N0+0BdkhVaQ==?cssminify=yes	/home/mjs/sites/ambersway/s0.wp.com/_static/index36c5.html	(from https://ambersway.com/)
17:18:45	595928/595928	---MCZ	200	added ('OK')	application/rss+xml	date:Tue,%2003%20Jan%202023%2022:18:43%20GMT	https://ambersway.com/feed/	/home/mjs/sites/ambersway/ambersway.com/feed/index.html	(from https://ambersway.com/)
17:18:47	890/890	---MCZ	200	added ('OK')	text/xml	date:Tue,%2003%20Jan%202023%2022:18:46%20GMT	https://amberswayblog.wordpress.com/xmlrpc.php?rsd	/home/mjs/sites/ambersway/amberswayblog.wordpress.com/xmlrpc0db0.php	(from https://ambersway.com/)
17:18:48	1045/1045	---MCZ	200	added ('OK')	text/xml	etag:W/%2252b06c2b-415%22	https://s0.wp.com/wp-includes/wlwmanifest.xml	/home/mjs/sites/ambersway/s0.wp.com/wp-includes/wlwmanifest.xml	(from https://ambersway.com/)
17:18:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Jan%202023%2022:18:48%20GMT	https://wp.me/P9MQfg-cJ	/home/mjs/sites/ambersway/wp.me/P9MQfg-cJ.8.delayed	(from https://ambersway.com/)
17:18:49	1767/1767	---MCZ	200	added ('OK')	application/xml	date:Tue,%2003%20Jan%202023%2022:18:49%20GMT	https://ambersway.com/osd.xml	/home/mjs/sites/ambersway/ambersway.com/osd.xml	(from https://ambersway.com/)
17:18:51	1015/1015	---MCZ	200	added ('OK')	text/xml	etag:W/%225bfee30d-3f7%22	https://s1.wp.com/opensearch.xml	/home/mjs/sites/ambersway/s1.wp.com/opensearch.xml	(from https://ambersway.com/)
17:18:51	1211/1211	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Mar%202018%2001:48:53%20GMT	https://amberswayblog.files.wordpress.com/2018/03/psx_20180329_0848361.jpg?w=32	/home/mjs/sites/ambersway/amberswayblog.files.wordpress.com/2018/03/psx_20180329_084836176ca.jpg	(from https://ambersway.com/)
17:18:52	11850/11850	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Mar%202018%2001:48:53%20GMT	https://amberswayblog.files.wordpress.com/2018/03/psx_20180329_0848361.jpg?w=192	/home/mjs/sites/ambersway/amberswayblog.files.wordpress.com/2018/03/psx_20180329_08483619939.jpg	(from https://ambersway.com/)
17:18:53	10619/10619	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Mar%202018%2001:48:53%20GMT	https://amberswayblog.files.wordpress.com/2018/03/psx_20180329_0848361.jpg?w=180	/home/mjs/sites/ambersway/amberswayblog.files.wordpress.com/2018/03/psx_20180329_0848361ad83.jpg	(from https://ambersway.com/)
17:18:54	8775/8775	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Mar%202018%2018:50:49%20GMT	https://amberswayblog.files.wordpress.com/2018/03/psx_20180329_084836-e1522349449569.jpg	/home/mjs/sites/ambersway/amberswayblog.files.wordpress.com/2018/03/psx_20180329_084836-e1522349449569.jpg	(from https://ambersway.com/)
17:18:56	579950/579950	---MCZ	200	added ('OK')	application/json	date:Tue,%2003%20Jan%202023%2022:18:51%20GMT	https://public-api.wordpress.com/oembed/?format=json&url=https%3A%2F%2Fambersway.com%2F&for=wpcom-auto-discovery	/home/mjs/sites/ambersway/public-api.wordpress.com/oembed/index9c4e.html	(from https://ambersway.com/)
17:18:56	558191/558191	---MCZ	200	added ('OK')	text/xml	date:Tue,%2003%20Jan%202023%2022:18:51%20GMT	https://public-api.wordpress.com/oembed/?format=xml&url=https%3A%2F%2Fambersway.com%2F&for=wpcom-auto-discovery	/home/mjs/sites/ambersway/public-api.wordpress.com/oembed/index10c3.html	(from https://ambersway.com/)
17:18:56	288564/288564	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Mar%202018%2023:44:16%20GMT	https://amberswayblog.files.wordpress.com/2018/03/cropped-img_20180119_1719553.jpg	/home/mjs/sites/ambersway/amberswayblog.files.wordpress.com/2018/03/cropped-img_20180119_1719553.jpg	(from https://ambersway.com/)
17:18:56	47506/47506	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:18:56%20GMT	https://ambersway.com/2018/03/21/day-0-before/	/home/mjs/sites/ambersway/ambersway.com/2018/03/21/day-0-before/index.html	(from https://ambersway.com/)
17:18:58	54150/54150	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:18:58%20GMT	https://ambersway.com/2018/03/22/day-1-carons-morning/	/home/mjs/sites/ambersway/ambersway.com/2018/03/22/day-1-carons-morning/index.html	(from https://ambersway.com/)
17:18:58	756924/756924	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Mar%202018%2012:54:51%20GMT	https://amberswayblog.files.wordpress.com/2018/03/dsc003903401656035197076267.jpg	/home/mjs/sites/ambersway/amberswayblog.files.wordpress.com/2018/03/dsc003903401656035197076267.jpg	(from https://ambersway.com/)
17:18:58	47892/47892	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:18:58%20GMT	https://ambersway.com/2018/03/22/amber-update-day-1-following-surgery/	/home/mjs/sites/ambersway/ambersway.com/2018/03/22/amber-update-day-1-following-surgery/index.html	(from https://ambersway.com/)
17:18:58	47648/47648	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:18:58%20GMT	https://ambersway.com/2018/03/23/day-1-evening/	/home/mjs/sites/ambersway/ambersway.com/2018/03/23/day-1-evening/index.html	(from https://ambersway.com/)
17:19:00	769357/769357	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Mar%202018%2001:45:21%20GMT	https://amberswayblog.files.wordpress.com/2018/03/img_20180330_214324165354935.jpg	/home/mjs/sites/ambersway/amberswayblog.files.wordpress.com/2018/03/img_20180330_214324165354935.jpg	(from https://ambersway.com/)
17:19:00	48166/48166	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:19:00%20GMT	https://ambersway.com/2018/03/23/day-2-morning/	/home/mjs/sites/ambersway/ambersway.com/2018/03/23/day-2-morning/index.html	(from https://ambersway.com/)
17:19:00	47805/47805	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:19:00%20GMT	https://ambersway.com/2018/03/23/amber-update-day-2/	/home/mjs/sites/ambersway/ambersway.com/2018/03/23/amber-update-day-2/index.html	(from https://ambersway.com/)
17:19:00	47863/47863	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:19:00%20GMT	https://ambersway.com/2018/03/23/day-2-morning-2/	/home/mjs/sites/ambersway/ambersway.com/2018/03/23/day-2-morning-2/index.html	(from https://ambersway.com/)
17:19:02	736962/736962	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Mar%202018%2001:45:23%20GMT	https://amberswayblog.files.wordpress.com/2018/03/img_20180330_1139421028595568.jpg	/home/mjs/sites/ambersway/amberswayblog.files.wordpress.com/2018/03/img_20180330_1139421028595568.jpg	(from https://ambersway.com/)
17:19:02	47651/47651	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:19:02%20GMT	https://ambersway.com/2018/03/23/day-2-evening/	/home/mjs/sites/ambersway/ambersway.com/2018/03/23/day-2-evening/index.html	(from https://ambersway.com/)
17:19:02	49450/49450	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:19:02%20GMT	https://ambersway.com/2018/03/25/day-4-evening/	/home/mjs/sites/ambersway/ambersway.com/2018/03/25/day-4-evening/index.html	(from https://ambersway.com/)
17:19:02	48696/48696	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:19:02%20GMT	https://ambersway.com/2018/03/24/day-3-evening/	/home/mjs/sites/ambersway/ambersway.com/2018/03/24/day-3-evening/index.html	(from https://ambersway.com/)
17:19:04	749306/749306	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Apr%202018%2001:24:15%20GMT	https://amberswayblog.files.wordpress.com/2018/04/img_20180401_0756461947066827.jpg	/home/mjs/sites/ambersway/amberswayblog.files.wordpress.com/2018/04/img_20180401_0756461947066827.jpg	(from https://ambersway.com/)
17:19:04	47707/47707	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:19:04%20GMT	https://ambersway.com/2018/03/26/amber-update-day-5-morning-update/	/home/mjs/sites/ambersway/ambersway.com/2018/03/26/amber-update-day-5-morning-update/index.html	(from https://ambersway.com/)
17:19:04	50591/50591	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:19:04%20GMT	https://ambersway.com/2018/03/27/amber-update-day-6-early-edition/	/home/mjs/sites/ambersway/ambersway.com/2018/03/27/amber-update-day-6-early-edition/index.html	(from https://ambersway.com/)
17:19:04	47831/47831	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:19:04%20GMT	https://ambersway.com/2018/03/27/day-6-evening-edition/	/home/mjs/sites/ambersway/ambersway.com/2018/03/27/day-6-evening-edition/index.html	(from https://ambersway.com/)
17:19:06	2786014/2786014	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Apr%202018%2020:45:12%20GMT	https://amberswayblog.files.wordpress.com/2018/04/img_20180403_065535813485151.jpg	/home/mjs/sites/ambersway/amberswayblog.files.wordpress.com/2018/04/img_20180403_065535813485151.jpg	(from https://ambersway.com/)
17:19:06	60733/60733	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:19:06%20GMT	https://ambersway.com/2018/03/28/day-7-a-blog/	/home/mjs/sites/ambersway/ambersway.com/2018/03/28/day-7-a-blog/index.html	(from https://ambersway.com/)
17:19:06	51853/51853	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:19:06%20GMT	https://ambersway.com/2018/03/28/day-7-wed-march-28th/	/home/mjs/sites/ambersway/ambersway.com/2018/03/28/day-7-wed-march-28th/index.html	(from https://ambersway.com/)
17:19:06	54413/54413	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:19:06%20GMT	https://ambersway.com/2018/03/29/day-8-morning-edition/	/home/mjs/sites/ambersway/ambersway.com/2018/03/29/day-8-morning-edition/index.html	(from https://ambersway.com/)
17:19:08	1365465/1365465	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Apr%202018%2002:01:45%20GMT	https://amberswayblog.files.wordpress.com/2018/04/img_20180412_1437131732088629.jpg	/home/mjs/sites/ambersway/amberswayblog.files.wordpress.com/2018/04/img_20180412_1437131732088629.jpg	(from https://ambersway.com/)
17:19:08	53701/53701	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:19:08%20GMT	https://ambersway.com/2018/03/30/day-9-evening-edition/	/home/mjs/sites/ambersway/ambersway.com/2018/03/30/day-9-evening-edition/index.html	(from https://ambersway.com/)
17:19:08	53192/53192	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:19:08%20GMT	https://ambersway.com/2018/03/29/day-8-late-edition/	/home/mjs/sites/ambersway/ambersway.com/2018/03/29/day-8-late-edition/index.html	(from https://ambersway.com/)
17:19:08	70681/70681	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:19:08%20GMT	https://ambersway.com/2018/03/30/day-9-morning/	/home/mjs/sites/ambersway/ambersway.com/2018/03/30/day-9-morning/index.html	(from https://ambersway.com/)
17:19:10	475341/475341	---M--	200	added ('OK')	image/jpeg	date:Sat,%2021%20Apr%202018%2001:58:00%20GMT	https://amberswayblog.files.wordpress.com/2018/04/img_20180420_10491626380613076158696915.jpg	/home/mjs/sites/ambersway/amberswayblog.files.wordpress.com/2018/04/img_20180420_10491626380613076158696915.jpg	(from https://ambersway.com/)
17:19:10	56726/56726	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:19:10%20GMT	https://ambersway.com/2018/03/30/father-charlie-a-blessed/	/home/mjs/sites/ambersway/ambersway.com/2018/03/30/father-charlie-a-blessed/index.html	(from https://ambersway.com/)
17:19:10	62034/62034	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:19:10%20GMT	https://ambersway.com/2018/03/31/day-10/	/home/mjs/sites/ambersway/ambersway.com/2018/03/31/day-10/index.html	(from https://ambersway.com/)
17:19:10	63356/63356	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:19:10%20GMT	https://ambersway.com/2018/03/30/so-much-love-support/	/home/mjs/sites/ambersway/ambersway.com/2018/03/30/so-much-love-support/index.html	(from https://ambersway.com/)
17:19:12	67004/67004	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:19:12%20GMT	https://ambersway.com/2018/04/01/day-11-easter/	/home/mjs/sites/ambersway/ambersway.com/2018/04/01/day-11-easter/index.html	(from https://ambersway.com/)
17:19:12	85338/85338	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:19:12%20GMT	https://ambersway.com/2018/04/02/day-12-a-thumbs-up/	/home/mjs/sites/ambersway/ambersway.com/2018/04/02/day-12-a-thumbs-up/index.html	(from https://ambersway.com/)
17:19:12	70792/70792	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:19:12%20GMT	https://ambersway.com/2018/04/03/day-13-the-elephant-and-the-whale/	/home/mjs/sites/ambersway/ambersway.com/2018/04/03/day-13-the-elephant-and-the-whale/index.html	(from https://ambersway.com/)
17:19:12	6214154/6214154	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Apr%202018%2002:41:19%20GMT	https://amberswayblog.files.wordpress.com/2018/04/img_20180427_114025-e1524883278961.jpg	/home/mjs/sites/ambersway/amberswayblog.files.wordpress.com/2018/04/img_20180427_114025-e1524883278961.jpg	(from https://ambersway.com/)
17:19:13	117931/117931	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Apr%202018%2004:11:42%20GMT	https://amberswayblog.files.wordpress.com/2018/04/amber20180322.jpg	/home/mjs/sites/ambersway/amberswayblog.files.wordpress.com/2018/04/amber20180322.jpg	(from https://ambersway.com/)
17:19:14	67687/67687	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:19:14%20GMT	https://ambersway.com/2018/04/05/day-15-elephant-steaks/	/home/mjs/sites/ambersway/ambersway.com/2018/04/05/day-15-elephant-steaks/index.html	(from https://ambersway.com/)
17:19:14	61272/61272	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:19:14%20GMT	https://ambersway.com/2018/04/05/day-15-evening-edition/	/home/mjs/sites/ambersway/ambersway.com/2018/04/05/day-15-evening-edition/index.html	(from https://ambersway.com/)
17:19:14	75335/75335	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:19:14%20GMT	https://ambersway.com/2018/04/04/day-14-my-super-hero/	/home/mjs/sites/ambersway/ambersway.com/2018/04/04/day-14-my-super-hero/index.html	(from https://ambersway.com/)
17:19:14	57193/57193	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:19:14%20GMT	https://ambersway.com/2018/04/06/day-16-evening-edition/	/home/mjs/sites/ambersway/ambersway.com/2018/04/06/day-16-evening-edition/index.html	(from https://ambersway.com/)
17:19:16	82905/82905	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:19:15%20GMT	https://ambersway.com/2018/04/08/a-mothers-self-doubt/	/home/mjs/sites/ambersway/ambersway.com/2018/04/08/a-mothers-self-doubt/index.html	(from https://ambersway.com/)
17:19:16	53705/53705	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:19:15%20GMT	https://ambersway.com/2018/04/07/day-17-evening-addition/	/home/mjs/sites/ambersway/ambersway.com/2018/04/07/day-17-evening-addition/index.html	(from https://ambersway.com/)
17:19:16	53889/53889	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:19:15%20GMT	https://ambersway.com/2018/04/07/day-17-a-note-of-thanks/	/home/mjs/sites/ambersway/ambersway.com/2018/04/07/day-17-a-note-of-thanks/index.html	(from https://ambersway.com/)
17:19:17	53669/53669	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:19:16%20GMT	https://ambersway.com/2018/04/08/day-18-a-day-of-rest/	/home/mjs/sites/ambersway/ambersway.com/2018/04/08/day-18-a-day-of-rest/index.html	(from https://ambersway.com/)
17:19:17	91054/91054	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20May%202018%2019:00:07%20GMT	https://amberswayblog.files.wordpress.com/2018/05/img_1066-024422958413502530723.jpeg	/home/mjs/sites/ambersway/amberswayblog.files.wordpress.com/2018/05/img_1066-024422958413502530723.jpg	(from https://ambersway.com/)
17:19:17	63645/63645	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:19:17%20GMT	https://ambersway.com/2018/04/09/day-19-a-moving-day/	/home/mjs/sites/ambersway/ambersway.com/2018/04/09/day-19-a-moving-day/index.html	(from https://ambersway.com/)
17:19:17	727368/727368	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20May%202018%2002:43:24%20GMT	https://amberswayblog.files.wordpress.com/2018/04/signal-2018-04-30-2011272944859534021307549.jpg	/home/mjs/sites/ambersway/amberswayblog.files.wordpress.com/2018/04/signal-2018-04-30-2011272944859534021307549.jpg	(from https://ambersway.com/)
17:19:18	84516/84516	---M--	200	added ('OK')	image/png	date:Thu,%2010%20May%202018%2020:42:50%20GMT	https://amberswayblog.files.wordpress.com/2018/05/img_20180510_092001489-e1525984970655.png	/home/mjs/sites/ambersway/amberswayblog.files.wordpress.com/2018/05/img_20180510_092001489-e1525984970655.png	(from https://ambersway.com/)
17:19:19	62095/62095	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:19:19%20GMT	https://ambersway.com/2018/04/11/day-21-ice-cream-for-breakfast/	/home/mjs/sites/ambersway/ambersway.com/2018/04/11/day-21-ice-cream-for-breakfast/index.html	(from https://ambersway.com/)
17:19:19	64880/64880	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:19:19%20GMT	https://ambersway.com/2018/04/10/day-20-cool-blue/	/home/mjs/sites/ambersway/ambersway.com/2018/04/10/day-20-cool-blue/index.html	(from https://ambersway.com/)
17:19:19	70166/70166	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:19:19%20GMT	https://ambersway.com/2018/04/12/day-22-snuggle-time/	/home/mjs/sites/ambersway/ambersway.com/2018/04/12/day-22-snuggle-time/index.html	(from https://ambersway.com/)
17:19:19	58827/58827	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:19:19%20GMT	https://ambersway.com/2018/04/12/day-22-evening-addition/	/home/mjs/sites/ambersway/ambersway.com/2018/04/12/day-22-evening-addition/index.html	(from https://ambersway.com/)
17:19:21	65440/65440	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:19:20%20GMT	https://ambersway.com/2018/04/14/day-24-a-word-is-worth-a-thousand-pictures/	/home/mjs/sites/ambersway/ambersway.com/2018/04/14/day-24-a-word-is-worth-a-thousand-pictures/index.html	(from https://ambersway.com/)
17:19:21	57842/57842	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:19:20%20GMT	https://ambersway.com/2018/04/13/day-23-late-edition/	/home/mjs/sites/ambersway/ambersway.com/2018/04/13/day-23-late-edition/index.html	(from https://ambersway.com/)
17:19:22	64579/64579	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:19:20%20GMT	https://ambersway.com/2018/04/13/day-23-she-blew-me-a-kiss/	/home/mjs/sites/ambersway/ambersway.com/2018/04/13/day-23-she-blew-me-a-kiss/index.html	(from https://ambersway.com/)
17:19:22	59445/59445	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:19:21%20GMT	https://ambersway.com/2018/04/15/day-25-sunday-rest-day/	/home/mjs/sites/ambersway/ambersway.com/2018/04/15/day-25-sunday-rest-day/index.html	(from https://ambersway.com/)
17:19:22	114710/114710	---M--	200	added ('OK')	image/png	date:Thu,%2010%20May%202018%2020:51:53%20GMT	https://amberswayblog.files.wordpress.com/2018/05/img_20180510_111643302-e1525985513474.png	/home/mjs/sites/ambersway/amberswayblog.files.wordpress.com/2018/05/img_20180510_111643302-e1525985513474.png	(from https://ambersway.com/)
17:19:22	62266/62266	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:19:22%20GMT	https://ambersway.com/2018/04/16/day-26-looking-good/	/home/mjs/sites/ambersway/ambersway.com/2018/04/16/day-26-looking-good/index.html	(from https://ambersway.com/)
17:19:23	798723/798723	---M--	200	added ('OK')	image/png	date:Thu,%2010%20May%202018%2020:42:03%20GMT	https://amberswayblog.files.wordpress.com/2018/05/20180510_125028.png	/home/mjs/sites/ambersway/amberswayblog.files.wordpress.com/2018/05/20180510_125028.png	(from https://ambersway.com/)
17:19:23	69167/69167	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:19:23%20GMT	https://ambersway.com/2018/04/18/day-27-pudding-a-graham-cracker-juice-oh-my/	/home/mjs/sites/ambersway/ambersway.com/2018/04/18/day-27-pudding-a-graham-cracker-juice-oh-my/index.html	(from https://ambersway.com/)
17:19:23	68843/68843	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:19:23%20GMT	https://ambersway.com/2018/04/18/day-28-the-voice-of-an-angel/	/home/mjs/sites/ambersway/ambersway.com/2018/04/18/day-28-the-voice-of-an-angel/index.html	(from https://ambersway.com/)
17:19:23	745862/745862	---M--	200	added ('OK')	image/png	date:Thu,%2010%20May%202018%2020:50:57%20GMT	https://amberswayblog.files.wordpress.com/2018/05/20180510_164044.png	/home/mjs/sites/ambersway/amberswayblog.files.wordpress.com/2018/05/20180510_164044.png	(from https://ambersway.com/)
17:19:24	63198/63198	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2023:21:41%20GMT	https://amberswayblog.files.wordpress.com/2018/05/radmask-e1526167301597.jpg	/home/mjs/sites/ambersway/amberswayblog.files.wordpress.com/2018/05/radmask-e1526167301597.jpg	(from https://ambersway.com/)
17:19:25	74742/74742	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:19:25%20GMT	https://ambersway.com/2018/04/20/day-30-getting-into-a-cycle/	/home/mjs/sites/ambersway/ambersway.com/2018/04/20/day-30-getting-into-a-cycle/index.html	(from https://ambersway.com/)
